고등교육기관 주소록,,,,,,,,,,,,
,,,,,,,,,,,,
* 2018년 10월 1일 기준,,,,,,,,,,,,
"* 일반대학, 교육대학, 산업대학, 방송통신대학교, 기술대학, 각종학교(전문, 대학과정), 사이버대학(전문, 대학과정), 원격대학(전문, 대학과정), 사내대학(전문,대학과정), 전문대학, 기능대학, 전공대학, 일반대학원, 특수대학원, 전문대학원이 포함됨",,,,,,,,,,,,
* 본 자료는 해당기관에서 작성한 자료임,,,,,,,,,,,,
연도,학교종류,시도,학교명,학교명(영문),본분교,학교상태,설립,우편번호,주소,전화번호,팩스번호,홈페이지
2018,특수대학원,전북,한일장신대학교NGO정책대학원,Graduate School of NGO Policy,본교,기존,사립,55359,"전라북도 완주군 상관면 왜목로 726-15 (신리, 한일장신대학교)",063-230-5400        ,063-284-7863        ,www.hanil.ac.kr
2018,특수대학원,전북,한일장신대학교 심리치료대학원,Graduate School of Psychotherapy,본교,기존,사립,55359,"전라북도 완주군 상관면 왜목로 726-15 (신리, 한일장신대학교)",063-230-5400        ,063-230-5447        ,www.hanil.ac.kr
2018,대학교,경기,협성대학교,Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031)299-0900        ,031)227-3131        ,www.uhs.ac.kr
2018,일반대학원,경기,협성대학교일반대학원,Graduate School of Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031-299-0900        ,031-227-3131        ,gradu.uhs.ac.kr/gra
2018,특수대학원,경기,협성대학교교육대학원,Graduate School of Education of Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031-299-0900        ,031-227-3131        ,gradu.uhs.ac.kr/edu/
2018,특수대학원,경기,협성대학교사회복지대학원,Graduate School of Social Welfare of Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031-299-0900        ,031-227-3131        ,gradu.uhs.ac.kr/soc/
2018,특수대학원,경기,협성대학교신학대학원,Graduate School of Theology of Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031-299-0900        ,031-227-3131        ,gradu.uhs.ac.kr/the/
2018,특수대학원,경기,협성대학교 예술대학원,Graduate School of Arts & Design of Hyupsung University,본교,기존,사립,18330,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",031-299-0900        ,031-227-3131        ,gradu.uhs.ac.kr/art/
2018,대학교,광주,호남대학교,Honam University,본교,기존,사립,62399,"광주광역시 광산구 어등대로 417 (서봉동, 호남대학교광산캠퍼스)",062-940-5114,062-940-5005,www.honam.ac.kr
2018,일반대학원,광주,호남대학교 일반대학원,Honam University Graduate School,본교,기존,사립,62399,"광주광역시 광산구 어등대로 417 (서봉동, 호남대학교광산캠퍼스)",062-940-5114,062-940-5005,www.honam.ac.kr/
2018,특수대학원,광주,호남대학교 교육대학원,Honam University Graduate School of Education,본교,기존,사립,62399,"광주광역시 광산구 어등대로 417 (서봉동, 호남대학교광산캠퍼스)",062-940-5114,062-940-5005,www.honam.ac.kr
2018,특수대학원,광주,호남대학교 사회융합대학원,Honam University Graduate School of Social Convergence,본교,기존,사립,62399,"광주광역시 광산구 어등대로 417 (서봉동, 호남대학교광산캠퍼스)",062-940-5114,062-940-5005,www.honam.ac.kr
2018,대학교,광주,호남신학대학교,Honam Theological University & Seminary,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",062-650-1552        ,062-675-1552        ,www.htus.ac.kr
2018,일반대학원,광주,호남신학대학교대학원,HonamTheologicalSeminary,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",062-650-1552,062-675-1552,www.htus.ac.kr
2018,특수대학원,광주,호남신학대학교교회음악대학원,HonamGraduateSchoolChurchMusic,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",062-650-1552,062-675-1552,www.htus.ac.kr
2018,특수대학원,광주,호남신학대학교 사회복지대학원, The Graduate School of Social Welfare,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",0626501552,0626751552,
2018,특수대학원,광주,호남신학대학교신학대학원,HonamTheologicalSeminary,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",062-650-1552,062-675-1552,www.htus.ac.kr
2018,특수대학원,광주,호남신학대학교기독교상담대학원,TheGraduateSchoolofChristianCounseling,본교,기존,사립,61642,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교)",062-650-1552,062-675-1552,www.htus.ac.kr
2018,대학교,충남,호서대학교,HOSEO University,본교,기존,사립,31499,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",041-540-5114        ,041-540-5159        ,www.hoseo.ac.kr
2018,일반대학원,충남,호서대학교 대학원,Graduate Shcool of Hoseo,본교,기존,사립,31499,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",041-540-5193        ,041-540-5199        ,grad.hoseo.ac.kr
2018,특수대학원,충남,호서대학교 경영대학원,Business School of Hoseo University,본교,기존,사립,31066,"충청남도 천안시 동남구 호서대길 12 (안서동, 호서대학교천안캠퍼스)",041-560-8114,041-560-8451        ,manage.hoseo.ac.kr
2018,특수대학원,충남,호서대학교 교육대학원,Graduate School of Education,본교,기존,사립,31066,"충청남도 천안시 동남구 호서대길 12 (안서동, 호서대학교천안캠퍼스)",041-560-8114,041-560-8451        ,gse.hoseo.ac.kr
2018,특수대학원,충남,호서대학교 스포츠과학대학원,Graduate School of Sports Science ,본교,기존,사립,31499,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",041-540-5114      ,041-540-5199        ,sportscience.hoseo.ac.kr
2018,전문대학원,충남,호서대학교 연합신학전문대학원,Hoseo Divinity School,본교,기존,사립,31066,"충청남도 천안시 동남구 호서대길 12 (안서동, 호서대학교천안캠퍼스)",041-560-8114,041-560-8451        ,divinity.hoseo.ac.kr
2018,특수대학원,서울,호서대학교 글로벌창업대학원,Hoseo Graduate School of Enterpreneurship,본교,기존,사립,06724,서울특별시 서초구 남부순환로 2497 (서초동),02-2059-2321,02-2055-2928        ,leader.hoseo.ac.kr
2018,특수대학원,충남,호서대학교 문화복지상담대학원,"Graduate School of Culture, Welfare and Couseling",본교,기존,사립,31066,"충청남도 천안시 동남구 각원사길 69 (안서동, 호서대학교)",041-560-8114,041-560-8451        ,culturegrad.hoseo.ac.kr
2018,전문대학원,충남,호서대학교 기술경영전문대학원,Graduate School of Management of Technology,본교,기존,사립,31499,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",,,mot.hoseo.ac.kr
2018,전문대학원,서울,호서대학교 벤처대학원,Graduate School of Venture,본교,기존,사립,06724,서울특별시 서초구 남부순환로 2497 (서초동),02-2059-2313~4,02-2059-2319  ,gsv.hoseo.ac.kr
2018,대학교,서울,홍익대학교,Hongik University,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",02-320-1114         ,02-320-1122         ,www.hongik.ac.kr/
2018,대학교,세종,홍익대학교 세종캠퍼스,Hongik University,분교1,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",044-860-2114,044-860-2238,sejong.hongik.ac.kr
2018,대학교,세종,홍익대학교 세종캠퍼스,Hongik University,제2캠퍼스,기존,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",044-860-2114,044-860-2238,http://sejong.hongik.ac.kr/index.do
2018,일반대학원,서울,홍익대학교 대학원,Graduate School,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://ilbangrad.hongik.ac.kr/ilbangradindex.do
2018,일반대학원,세종,홍익대학교 일반대학원,Graduate School,분교1,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,
2018,일반대학원,세종,홍익대학교 일반대학원,Graduate School,제2캠퍼스,기존,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,http://ilbangrad.hongik.ac.kr/ilbangradindex.do
2018,특수대학원,서울,홍익대학교 건축도시대학원,Graduate School of Architecture&Urban Design,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://g-arch.hongik.ac.kr/g-arch/index.html
2018,특수대학원,서울,홍익대학교 경영대학원,Graduate School of Business,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://mba.hongik.ac.kr/mba/index.html
2018,특수대학원,서울,홍익대학교 광고홍보대학원,Graduate School of Advertising&Public Relations,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://ad.hongik.ac.kr/ad/index.html
2018,특수대학원,서울,홍익대학교 교육경영관리대학원,Graduate School of Educational Management,본교,폐교,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,
2018,특수대학원,서울,홍익대학교 교육대학원,Graduate School of Education,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://gradedu.hongik.ac.kr/gradedu/index.html
2018,특수대학원,서울,홍익대학교 미술대학원,Graduate School of Fine Art,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://arts.hongik.ac.kr/arts/index.html
2018,특수대학원,세종,홍익대학교 세종캠퍼스 산업대학원,Graduate School of Industry,분교1,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,
2018,특수대학원,세종,홍익대학교 산업대학원,Graduate School of Industry,제2캠퍼스,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,shinan.hongik.ac.kr/industry/index.html
2018,특수대학원,서울,홍익대학교 산업미술대학원,Graduate School of Industrial Arts,본교,폐교,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,
2018,특수대학원,서울,홍익대학교 세무대학원,Graduate School of Tax Studies,본교,폐교,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,www.hongik.edu/grad/univ8/index.html
2018,특수대학원,서울,홍익대학교 정보대학원,Graduate School of Information,본교,폐교,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,
2018,특수대학원,서울,홍익대학교 공연예술대학원,Graduate School of Performing Arts,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://hipa.hongik.ac.kr/hipa/index.html
2018,특수대학원,서울,홍익대학교 영상대학원,Graduate School of Film&Digital Media,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://gfdm.hongik.ac.kr/gfdm/index.html
2018,전문대학원,서울,홍익대학교 국제디자인전문대학원,International Design school for Advenced Studies,본교,기존,사립,03082,"서울특별시 종로구 대학로 57 (연건동, 홍익대학교대학로캠퍼스)",02-3668-3700        ,02-744-6866         ,http://idas.hongik.ac.kr/idas/index.html
2018,특수대학원,세종,홍익대학교 스마트도시 과학경영대학원,Graduate School of Smart Urban Science Management,분교1,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,psm.hongik.ac.kr/
2018,특수대학원,세종,홍익대학교 스마트도시 과학경영대학원,Graduate School of Smart Urban Science Management,제2캠퍼스,기존,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,http://psm.hongik.ac.kr/psm/index.html
2018,특수대학원,서울,홍익대학교 디자인콘텐츠대학원,Graduate School of Design Contents,본교,기존,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://dcg.hongik.ac.kr/Hongik_/Intro/index.php?gb=ko&code=INT
2018,특수대학원,세종,홍익대학교 세종캠퍼스 문화정보정책대학원,"Graduate School of Culture, Information and Public Policy ",분교1,폐교,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,industry.hongik.ac.kr/
2018,특수대학원,세종,홍익대학교 문화정보정책대학원,"Graduate School of Culture, Information and Public Policy",제2캠퍼스,기존,사립,30016,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",,,"http://cipp.hongik.ac.kr/cipp/index.html	"
2018,특수대학원,서울,홍익대학교 패션대학원,Graduate School of Fashion,본교,신설,사립,04066,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",,,http://hongikfashion.com/fashiondesign/
2018,대학교,충북,꽃동네대학교,Kkottongnae University,본교,기존,사립,28211,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교)",043-270-0114        ,043-270-0120        ,www.kkot.ac.kr
2018,특수대학원,충북,꽃동네대학교 사회복지대학원,Kkottongnae University Graduate School of Social Welfare,본교,폐교,사립,28211,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교)",043-270-0131        ,043-270-0120        ,gradu.kkot.ac.kr
2018,특수대학원,충북,꽃동네대학교 사회복지상담대학원,Kkottongnae University Graduate School of Social Welfare and Counseling Psychology,본교,학교명 변경,사립,28211,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교)",043-270-0131,043-270-0120,
2018,대학교,광주,남부대학교,NAMBU UNIVERSITY,본교,기존,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,일반대학원,광주,남부대학교 일반대학원,Graduate school,본교,기존,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,특수대학원,광주,남부대학교 교육대학원,NAMBU UNIVERSITY GRADUATE SCHOOL OF EDUCATION,본교,기존,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,특수대학원,광주,남부대학교 보건대학원,Graduate school of Public Health,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,nambu.ac.kr
2018,특수대학원,광주,남부대학교 사회복지대학원,Graduate School of Social Welfare,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,특수대학원,광주,남부대학교 산업정책대학원,Graduate school of Industry & policy,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,특수대학원,광주,남부대학교 음악대학원,Graduate School of Music,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,www.nambu.ac.kr
2018,특수대학원,광주,남부대학교 보건복지대학원,Graduate school of public Health & Social Welfare,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001        ,062-972-6200        ,nambu.ac.kr
2018,특수대학원,광주,남부대학교 보건경영대학원,Graduate School of health & Management,본교,폐교,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",092-970-0001        ,062-970-6200        ,nambu.ac.kr
2018,특수대학원,광주,남부대학교 문화복지대학원,Graduate School of Cultural & Welfare,본교,기존,사립,62271,"광주광역시 광산구 첨단중앙로 23 (월계동, 남부대학교)",062-970-0001,062-972-6200,
2018,대학교,전북,예원예술대학교,yewon arts university,본교,기존,사립,55913,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교)",063-640-7114        ,063-640-7773        ,www.yewon.ac.kr
2018,대학교,경기,예원예술대학교,yewon arts university,제2캠퍼스,기존,사립,11429,"경기도 양주시 은현면 화합로1134번길 110 (용암리, 예원예술대학교양주캠퍼스)",031-869-0526,031-859-8114,www.yewon.ac.kr
2018,특수대학원,전북,예원예술대학교 문화예술대학원,yewon arts university graduate school of arts & culture,본교,기존,사립,55913,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교)",063-640-7166     ,063-640-7773        ,culture.yewon.ac.kr
2018,특수대학원,경기,예원예술대학교 문화예술대학원,yewon arts university graduate school of arts & culture,제2캠퍼스,기존,사립,11429,"경기도 양주시 은현면 화합로1134번길 110 (용암리, 예원예술대학교양주캠퍼스)",031-869-0526,031-859-8114,culture.yewon.ac.kr
2018,특수대학원,전북,예원예술대학교 사회복지대학원,yewon arts university graduate school of social welfare,본교,기존,사립,55913,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교)",063-640-7165      ,063-640-7773        ,society.yewon.ac.kr
2018,특수대학원,전북,예원예술대학교 문화ㆍ영상창업대학원,yewon arts university graduate school of business entrepreneurship,본교,폐교,사립,55913,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교)",      063-640-7166,       063-640-7773,yueg.yewon.ac.kr/
2018,대학교,전남,목포가톨릭대학교,Mokpo Catholic University,본교,기존,사립,58607,"전라남도 목포시 영산로 697 (석현동, 목포가톨릭대학교)",061-280-5005        ,061-280-5109        ,http://www.mcu.ac.kr
2018,대학교,경남,부산장신대학교,BusanPresbyterianUniversity,본교,기존,사립,50883,경상남도 김해시 김해대로 1894-68 (구산동),055-320-2500        ,055-339-1161        ,www.bpu.ac.kr
2018,일반대학원,경남,부산장신대학교일반대학원,Busan Presbyterian University Graduate School,본교,기존,사립,50883,경상남도 김해시 김해대로 1894-68 (구산동),055-320-2500        ,055-339-1161        ,www.bpu.ac.kr
2018,특수대학원,경남,부산장신대학교신학대학원,Busan Presbyterian University Theological Seminary,본교,기존,사립,50883,경상남도 김해시 김해대로 1894-68 (구산동),055-320-2500        ,055-339-1161        ,http://www.bpu.ac.kr
2018,특수대학원,경남,부산장신대학교 성경주해대학원,Graduate School of Bible Exegesis ,본교,기존,사립,50883,경상남도 김해시 김해대로 1894-68 (구산동),055-320-2500        ,055-339-1161        ,www.bpu.ac.kr
2018,특수대학원,경남,부산장신대학교 상담및심리치료대학원,Graduate School of Counselling & Psycho Therapy,본교,기존,사립,50883,경상남도 김해시 김해대로 1894-68 (구산동),055-320-2500        ,055-339-1161        ,www.bpu.ac.kr
2018,대학교,충남,금강대학교,GEUMGANG UNIVERSITY,본교,기존,사립,32906,"충청남도 논산시 상월면 상월로 522 (대명리, 금강대학교)",041-731-3114,041-731-3048,www.ggu.ac.kr
2018,일반대학원,충남,금강대학교 일반대학원,General Graduate School of Geumgang University,본교,기존,사립,32906,"충청남도 논산시 상월면 상월로 522 (대명리, 금강대학교)",041-731-3114,041-731-3048,www.ggu.ac.kr/graduate
2018,대학교,전북,예수대학교,Jesus University,본교,기존,사립,54989,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교)",063-230-7700        ,063-286-2216        ,www.jesus.ac.kr
2018,일반대학원,전북,예수대학교 일반대학원,Jesus University,본교,기존,사립,54989,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교)",063-230-7700        ,063-286-2216        ,www.jesus.ac.kr
2018,대학교,경남,한국국제대학교,INTERNATIONAL UNIVERSITY OF KOREA,본교,기존,사립,52833,"경상남도 진주시 문산읍 동부로 965 (상문리, 한국국제대학교)",055-751-8114,055-761-7407,www.iuk.ac.kr
2018,일반대학원,경남,한국국제대학교 일반대학원,INTERNATIONAL UNIVERSITY OF KOREA GRADUATE,본교,폐교,사립,52833,"경상남도 진주시 문산읍 동부로 965 (상문리, 한국국제대학교)",055-751-8114,055-761-7407,www.iuk.ac.kr
2018,특수대학원,경남,한국국제대학교 산업대학원,INTERNATIONAL UNIVERSITY OF KOREA GRADUATE,본교,폐교,사립,52833,"경상남도 진주시 문산읍 동부로 965 (상문리, 한국국제대학교)",055-751-8114,055-761-7407,www.iuk.ac.kr
2018,특수대학원,경남,한국국제대학교 보건복지대학원,INTERNATIONAL UNIVERSITY OF KOREA GRADUATE,본교,폐교,사립,52833,"경상남도 진주시 문산읍 동부로 965 (상문리, 한국국제대학교)",055-751-8114,055-761-7407,www.iuk.ac.kr
2018,대학교,경기,한북대학교,HANBUK UNIVERSITY,본교,폐교,사립,11340,"경기도 동두천시 벌마들로40번길 30 (상패동, 신한대학교)",031-870-2900,031-870-2939,http://www.shinhan.ac.kr
2018,대학교,광주,광주대학교,Gwangju University,본교,기존,사립,61743,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",062-670-2114        ,062-674-0078        ,www.gwangju.ac.kr
2018,일반대학원,광주,광주대학교 일반대학원,"Graduate School of General studies, Gwangju University",본교,기존,사립,61743,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",062-670-2114        ,062-674-0078        ,www.gwangju.ac.kr
2018,전문대학원,광주,광주대학교사회복지전문대학원,"Graduate School of Social Welfare, Gwangju University",본교,기존,사립,61743,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",062-670-2114        ,062-674-0078        ,www.gwangju.ac.kr
2018,특수대학원,광주,광주대학교 보건상담정책대학원,"Graduate School of Public health, Counseling and Policy, Gwangju University",본교,기존,사립,61743,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",062-670-2114,062-674-0078,www.gwangju.ac.kr
2018,대학교,경기,신경대학교,Shingyeong University,본교,기존,사립,18274,"경기도 화성시 남양읍 남양중앙로 400-5 (남양리, 신경대학교)",031-369-9112        ,031-369-9116        ,www.sgu.ac.kr
2018,대학교,부산,동명대학교,TongMyong University,본교,기존,사립,48520,"부산광역시 남구 신선로 428 (용당동, 동명대학교)",051-629-1000        ,051-629-2000,www.tu.ac.kr
2018,일반대학원,부산,동명대학교 일반대학원,Tongmyong University Graduate School,본교,기존,사립,48520,"부산광역시 남구 신선로 428 (용당동, 동명대학교)",051-629-1000        ,051-629-2000        ,www.tu.ac.kr
2018,특수대학원,부산,동명대학교 복지산업대학원,Tongmyong University Graduate School of Welfare and Industry,본교,기존,사립,48520,"부산광역시 남구 신선로 428 (용당동, 동명대학교)",051-629-1000        ,051-629-2000        ,www.tu.ac.kr
2018,대학교,경남,영산대학교,YOUNGSAN UNIVERSITY,본교,기존,사립,50510,"경상남도 양산시 주남로 288 (주남동, 영산대학교양산캠퍼스)",055-380-9114        ,055-366-4374        ,www.ysu.ac.kr
2018,대학교,부산,영산대학교,YOUNGSAN UNIVERSITY,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",051-540-7400        ,051-543-9347        ,www.ysu.ac.kr
2018,일반대학원,경남,영산대학교 일반대학원,YOUNGSAN Univ. Graduate School,본교,기존,사립,50510,"경상남도 양산시 주남로 288 (주남동, 영산대학교양산캠퍼스)",055-380-9083        ,055-380-9049        ,realestate.ysu.ac.kr/03_doctor/course.asp?main_menu=3&sub_menu=2
2018,일반대학원,부산,영산대학교 일반대학원,YOUNGSAN Univ. Graduate School,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",055-380-9083        ,055-380-9049        ,beauty.ysu.ac.kr/03/01.asp
2018,특수대학원,부산,영산대학교 관광대학원,YOUNGSAN Univ. Graduate School of Tourism,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",055-380-9083        ,055-380-9049        ,www.ysu.ac.kr/graduate/gra_i_index.html
2018,특수대학원,부산,영산대학교 부동산대학원,Youngsan Univ. Graduate School of Real Estate,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",055-380-9083        ,055-380-9049        ,realestate.ysu.ac.kr/02_graduate/intro.asp
2018,특수대학원,부산,영산대학교 미용예술대학원,YOUNGSAN Univ. Graduate School of Beauty Art,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",055-380-9083        ,055-380-9049        ,beauty.ysu.ac.kr/02/01.asp
2018,특수대학원,경남,영산대학교 공과대학원,YOUNGSAN Univ. Graduate School of Engineering,본교,기존,사립,50510,"경상남도 양산시 주남로 288 (주남동, 영산대학교양산캠퍼스)",055-380-9083        ,055-380-9049        ,www.ysu.ac.kr/04_gradu/gradu0201.asp?Seq=11
2018,특수대학원,부산,영산대학교 법무·경영대학원,Graduate School of Legal Affairs and Business Administration,제2캠퍼스,기존,사립,48015,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",055-380-9083        ,055-380-9049        ,lawnbiz.ysu.ac.kr
2018,대학교,대전,대전신학대학교,DAEJEON THEOLOGICAL UNIVERSITY,본교,기존,사립,34432,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교)",042-606-0114        ,042-621-0821        ,www.daejeon.ac.kr
2018,일반대학원,대전,대전신학대학교 일반대학원,Graduate School,본교,기존,사립,34432,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교)",042-606-0114        ,042-621-0820        ,www.daejeon.ac.kr
2018,특수대학원,대전,대전신학대학교 신학대학원,Daejeon Graduate School of Theology,본교,기존,사립,34432,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교)",042-606-0114        ,042-621-0822,www.daejeon.ac.kr
2018,대학교,충북,중원대학교,JUNGWON UNIVERSITY,본교,기존,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,www.jwu.ac.kr
2018,일반대학원,충북,중원대학교 일반대학원,Graduate School,본교,기존,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,www.jwu.ac.kr
2018,특수대학원,충북,중원대학교 문화예술대학원,Graduate school of Culture and Arts,본교,폐교,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,www.jwu.ac.kr
2018,특수대학원,충북,중원대학교 사회과학대학원,Graduate School of Social Sciences,본교,폐교,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,www.jwu.ac.kr
2018,특수대학원,충북,중원대학교 사회문화대학원,Graduate School of Social Sciences and Culture,본교,기존,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,http://www.jwu.ac.kr 
2018,특수대학원,충북,중원대학교 평생학습대학원,Graduate School of Lifelong Learning,본교,기존,사립,28024,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",043-830-8114,043-830-8115,www.jwu.ac.kr
2018,대학교,대전,우송대학교(본교),Woosong University,본교,기존,사립,34606,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학,우송대서캠퍼스)",042-630-9600        ,042-631-2346        ,www.wsu.ac.kr
2018,일반대학원,대전,우송대학교 일반대학원,General Graduate School,본교,기존,사립,34606,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학,우송대서캠퍼스)",042-630-9600        ,042-631-2346        ,www.wsu.ac.kr
2018,특수대학원,대전,우송대학교 경영대학원,Graduate School of Management,본교,기존,사립,34606,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학,우송대서캠퍼스)",042-630-9600        ,042-631-2346        ,www.wsu.ac.kr
2018,특수대학원,대전,우송대학교 보건복지대학원,Graduate School of Health and Welfare,본교,기존,사립,34606,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학,우송대서캠퍼스)",042-630-9600,042-631-2346,www.wsu.ac.kr 
